x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
v-high-全部-long-short,14.83,-19.82,-17.70,50.50,15.49,10,12,13.20,1.11,406,0.84,16.68,30.14,1.12,50.88
v-high-上证综指股票池-long-short,16.07,-18.10,-8.11,49.18,17.10,10,12,13.05,1.21,252,0.84,18.20,30.62,1.23,50.11
v-high-500股票池-long-short,9.05,-31.18,-24.90,69.85,11.15,9,12,13.14,0.73,363,0.84,10.37,34.78,0.69,50.26
v-high-300股票池-long-short,2.20,-49.85,-36.10,44.64,5.04,10,13,16.64,0.21,397,1.07,8.94,22.24,0.13,49.67
v-low-全部-long-short,-5.59,-58.00,-32.94,31.28,-5.70,11,13,13.90,-0.34,35,0.89,-6.80,14.08,-0.40,45.98
v-low-上证综指股票池-long-short,-3.47,-48.20,-29.31,33.32,-3.15,9,16,13.78,-0.19,35,0.88,-5.67,19.18,-0.25,45.39
v-low-500股票池-long-short,-5.62,-56.88,-33.09,21.99,-5.15,9,11,13.28,-0.37,67,0.85,-4.69,7.81,-0.42,47.64
v-low-300股票池-long-short,-11.58,-79.35,-45.76,23.58,-9.14,8,16,17.25,-0.63,37,1.10,-8.21,8.75,-0.67,45.91
v-sp-全部-long-short,20.94,-8.93,-0.08,66.52,21.48,14,8,7.60,2.54,141,0.49,18.40,34.63,2.76,57.04
v-sp-上证综指股票池-long-short,19.88,-12.17,-1.02,73.15,20.82,11,10,8.28,2.23,185,0.53,19.77,31.59,2.40,55.64
v-sp-500股票池-long-short,13.67,-11.89,-3.71,63.65,14.88,11,10,9.29,1.43,175,0.59,12.43,27.23,1.47,54.38
v-sp-300股票池-long-short,9.38,-23.96,-14.00,53.85,10.88,10,8,12.52,0.78,367,0.80,9.66,22.55,0.75,52.30
ref000001,6.24,-52.30,-45.16,49.73,1.23,11,7,22.66,0.38,30,1.45,3.69,19.92,0.28,54.26
lo000001,11.50,-10.64,-4.69,52.00,10.47,7,5,10.63,1.08,539,0.68,6.37,28.38,1.08,57.65
ls000001,11.10,-22.07,-22.06,134.19,14.60,7,7,18.28,0.67,737,1.17,3.29,67.28,0.61,50.71
ref000300,11.92,-46.70,-42.53,51.61,7.33,12,8,23.83,0.59,1360,1.53,10.55,30.97,0.50,53.74
lo000300,9.31,-14.96,-12.60,40.59,7.32,12,5,11.58,0.83,734,0.74,5.61,21.28,0.80,54.41
ls000300,6.58,-32.96,-21.81,92.46,7.57,12,7,18.69,0.43,111,1.20,2.26,33.91,0.35,49.55
ref000905,5.15,-65.20,-50.23,56.10,1.28,9,7,27.49,0.32,24,1.76,0.11,28.92,0.19,54.39
lo000905,18.59,-12.36,-6.41,82.98,19.50,9,6,10.69,1.65,634,0.68,17.85,50.75,1.74,62.72
ls000905,22.41,-24.72,-17.60,269.02,34.62,9,6,21.82,1.04,667,1.40,11.66,164.75,1.03,52.04
refAS51,3.64,-22.75,-20.17,29.99,3.49,14,8,13.41,0.33,717,0.86,4.59,14.97,0.27,52.80
loAS51,2.40,-11.08,-6.73,14.76,2.05,6,6,5.46,0.46,1315,0.35,0.94,7.44,0.44,54.24
lsAS51,1.31,-28.68,-14.62,35.38,1.87,6,10,9.14,0.19,408,0.59,-1.19,15.85,0.14,50.09
refHSCEI,-0.13,-75.54,-75.29,159.47,0.52,19,12,29.59,0.14,24,1.89,-0.34,23.05,-0.00,50.41
loHSCEI,7.65,-28.19,-22.29,52.94,5.57,7,9,12.51,0.65,1235,0.80,3.66,24.08,0.61,53.63
lsHSCEI,5.13,-54.13,-42.01,61.45,3.77,7,11,20.72,0.35,3041,1.33,1.60,23.82,0.25,52.41
refTOPIX,8.12,-35.31,-22.99,59.24,5.53,12,8,16.90,0.55,741,1.08,4.77,24.84,0.48,53.21
loTOPIX,3.56,-10.72,-7.62,20.16,5.99,5,7,8.13,0.47,746,0.52,4.45,13.42,0.44,53.85
lsTOPIX,-0.10,-24.47,-20.37,34.16,5.79,5,7,13.92,0.06,901,0.89,5.48,17.66,-0.01,49.74
refnky,11.62,-31.80,-27.79,82.55,13.11,17,7,20.32,0.64,590,1.30,11.79,41.29,0.57,53.11
lonky,7.19,-15.54,-14.80,32.41,7.45,8,4,9.57,0.77,727,0.61,7.89,17.88,0.75,53.28
lsnky,3.55,-45.71,-34.53,42.97,5.07,8,7,15.43,0.30,253,0.99,7.30,23.87,0.23,51.04
